Match ID,Name,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,R_kd_bout,B_kd_bout,R_sig_str_landed_bout,B_sig_str_landed_bout,R_sig_str_attempted_bout,B_sig_str_attempted_bout,R_sig_str_pct_bout,B_sig_str_pct_bout,R_tot_str_landed_bout,B_tot_str_landed_bout,R_tot_str_attempted_bout,B_tot_str_attempted_bout,R_td_landed_bout,B_td_landed_bout,R_td_attempted_bout,B_td_attempted_bout,R_td_pct_bout,B_td_pct_bout,R_sub_attempts_bout,B_sub_attempts_bout,R_pass_bout,B_pass_bout,R_rev_bout,B_rev_bout
2878,Drew Dober,-450,400,22.22222222,400.0,12/13/2014,"Phoenix, Arizona, USA", USA,Blue,False,Lightweight,MALE,3,2,0,0,55.0,0.32,0.0,0.0,0.0,0,2,6,0,0,0,0,0,0,0,0,Southpaw,172.72,177.8,155,3,0,0,29.875,0.39,0.75,2.875,0.64125,2,5,17,0,0,1,0,1,1,0,3,Orthodox,172.72,182.88,155,30,26,1,0,-2,-3,3,-11,0,-1,-1,0.0,-5.08,4,25.125,-0.75,-2.875,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,1.0,1:52,112.0,0.0,0.0,4.0,5.0,10.0,12.0,0.4,0.41,4.0,7.0,10.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
2879,Bryan Barberena,-210,190,47.61904762,190.0,12/13/2014,"Phoenix, Arizona, USA", USA,Blue,False,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,182.88,182.88,170,0,1,0,22.0,0.59,2.0,3.0,0.3,1,0,3,0,0,1,0,0,0,0,1,Orthodox,175.26,182.88,155,29,25,0,-1,-1,-1,0,-3,0,0,0,7.62,0.0,4,-22.0,-2.0,-3.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,3.0,3:24,804.0,0.0,1.0,24.0,63.0,60.0,122.0,0.4,0.51,35.0,106.0,71.0,172.0,3.0,0.0,5.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,David Michaud,-230,210,43.47826087,210.0,12/13/2014,"Phoenix, Arizona, USA", USA,Red,False,Lightweight,MALE,3,2,0,0,25.5,0.43,1.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,Orthodox,182.88,182.88,155,1,0,0,41.0,0.33,2.0,3.0,0.37,0,1,3,0,0,0,0,0,0,0,0,Orthodox,175.26,182.88,155,26,33,-1,0,0,0,-1,1,0,0,0,7.62,0.0,-7,-15.5,-1.0,-3.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,0.0,0.0,77.0,75.0,140.0,161.0,0.55,0.46,123.0,112.0,204.0,207.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2881,Henry Cejudo,-225,185,44.44444444,185.0,12/13/2014,"Phoenix, Arizona, USA", USA,Red,False,Bantamweight,MALE,3,1,0,0,9.75,0.2375,1.75,0.75,0.125,1,2,8,0,0,0,0,0,2,0,2,Orthodox,170.18,180.34,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,162.56,135,27,25,-1,0,1,2,-2,8,0,0,2,7.62,17.78,2,9.75,1.75,0.75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,1.0,0.0,72.0,25.0,145.0,161.0,0.49,0.15,76.0,25.0,149.0,161.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,Ian Entwistle,-270,248,37.03703704,248.0,12/13/2014,"Phoenix, Arizona, USA", USA,Blue,False,Bantamweight,MALE,3,1,0,0,1.0,0.11,3.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,165.1,162.56,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,175.26,135,28,28,-1,0,0,0,-1,1,0,0,0,-7.62,-12.7,0,1.0,3.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Heel Hook,1.0,1:04,64.0,0.0,0.0,4.0,0.0,9.0,2.0,0.44,0.0,5.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2883,Carla Esparza,-110,-110,90.90909091,90.90909091,12/12/2014,"Las Vegas, Nevada, USA", USA,Red,True,Women's Strawweight,FEMALE,5,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,165.1,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,154.94,160.02,115,27,22,0,0,0,0,0,0,0,0,0,10.16,5.08,5,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,3.0,1:26,686.0,0.0,0.0,42.0,28.0,90.0,72.0,0.46,0.38,107.0,29.0,180.0,73.0,5.0,1.0,7.0,3.0,0.71,0.33,1.0,0.0,6.0,0.0,0.0,0.0
2884,Charles Oliveira,-185,170,54.05405405,170.0,12/12/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,3,0,2,0,20.27272727,0.495454545,1.2727272729999999,1.0909090909999999,0.335454545,2,5,20,0,0,0,0,0,6,0,6,Orthodox,177.8,187.96,155,1,0,0,32.63157895,0.45842105299999997,0.473684211,1.4210526319999999,0.37210526299999996,3,9,50,0,0,1,4,4,0,1,10,Orthodox,172.72,180.34,145,28,25,1,2,-1,-4,4,-30,0,-5,6,5.08,7.62,3,-12.35885168,0.7990430620000001,-0.33014354100000004,0,1,14,10,,,,,,,,,,10.0,,,,,,,,,,,,,14.0,,,,Red,U-DEC,,3.0,5:00,900.0,0.0,0.0,48.0,43.0,79.0,67.0,0.6,0.64,55.0,74.0,88.0,100.0,0.0,2.0,0.0,7.0,0.0,0.28,0.0,3.0,0.0,4.0,0.0,0.0
2885,Yancy Medeiros,230,-250,230.0,40.0,12/12/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,3,0,1,0,16.75,0.3575,0.5,0.0,0.0,1,3,5,0,0,0,0,0,1,0,1,Orthodox,177.8,190.5,155,0,2,0,30.75,0.3325,1.25,0.0,0.0,2,1,9,0,0,0,1,2,0,0,3,Orthodox,177.8,182.88,155,29,27,0,-1,-1,-2,-2,-4,0,-2,1,0.0,7.62,2,-14.0,-0.75,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,1.0,4:37,277.0,0.0,1.0,15.0,25.0,46.0,66.0,0.32,0.37,15.0,25.0,46.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2886,Jessica Penne,130,-140,130.0,71.42857143,12/12/2014,"Las Vegas, Nevada, USA", USA,Red,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,160.02,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,170.18,115,31,29,0,0,0,0,0,0,0,0,0,-2.54,-10.16,2,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,0.0,0.0,39.0,55.0,98.0,102.0,0.39,0.53,94.0,76.0,166.0,124.0,4.0,1.0,8.0,2.0,0.5,0.5,0.0,0.0,8.0,2.0,1.0,0.0
2887,Felice Herrig,-345,285,28.98550725,285.0,12/12/2014,"Las Vegas, Nevada, USA", USA,Red,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,157.48,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,162.56,165.1,115,30,32,0,0,0,0,0,0,0,0,0,0.0,-7.62,-2,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,2.0,3:05,485.0,0.0,0.0,8.0,4.0,14.0,5.0,0.57,0.8,48.0,7.0,64.0,10.0,1.0,2.0,1.0,3.0,1.0,0.66,3.0,1.0,8.0,0.0,2.0,1.0
2888,Heather Jo Clark,-190,175,52.63157895,175.0,12/12/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,162.56,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,162.56,125,25,34,0,0,0,0,0,0,0,0,0,0.0,0.0,-9,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,Joanne Calderwood,-650,535,15.38461538,535.0,12/12/2014,"Las Vegas, Nevada, USA", USA,Red,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,157.48,157.48,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,165.1,125,28,27,0,0,0,0,0,0,0,0,0,-10.16,-7.62,1,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,Tecia Torres,-740,595,13.51351351,595.0,12/12/2014,"Las Vegas, Nevada, USA", USA,Red,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,154.94,165.1,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,154.94,152.4,115,25,31,0,0,0,0,0,0,0,0,0,0.0,12.7,-6,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,1.0,0.0,96.0,37.0,196.0,145.0,0.48,0.25,98.0,38.0,200.0,146.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2891,Aisling Daly,-220,200,45.45454545,200.0,12/12/2014,"Las Vegas, Nevada, USA", USA,Red,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,160.02,160.02,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,157.48,162.56,115,26,36,0,0,0,0,0,0,0,0,0,2.54,-2.54,-10,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,1.0,4:53,293.0,0.0,0.0,16.0,12.0,26.0,15.0,0.61,0.8,52.0,12.0,68.0,15.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.0,4.0,1.0,0.0,0.0
2892,Angela Hill,165,-175,165.0,57.14285714,12/12/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Women's Strawweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,160.02,162.56,115,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,160.02,167.64,115,33,29,0,0,0,0,0,0,0,0,0,0.0,-5.08,4,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,Robbie Lawler,-220,200,45.45454545,200.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Blue,True,Welterweight,MALE,5,0,2,0,41.53846154,0.444615385,0.0,1.230769231,0.5,3,4,33,1,0,1,3,5,0,0,9,Southpaw,180.34,187.96,170,0,1,0,42.69230769,0.553076923,0.384615385,3.076923077,0.303846154,6,2,34,2,1,2,3,5,0,0,11,Southpaw,175.26,175.26,185,31,32,0,1,-3,-2,-2,-1,-1,0,0,5.08,12.7,-1,-1.15384615,-0.384615385,-1.846153846,0,1,1,0,,,,,,,,0.0,,,,,9.0,,,,,,,,1.0,,,,,,Red,S-DEC,,5.0,5:00,1500.0,,,,,,,,,,,,,,,,,,,,,,,,
2894,Anthony Pettis,-315,285,31.74603175,285.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,True,Lightweight,MALE,5,0,1,0,69.5,0.3,0.0,1.0,1.0,1,1,8,1,0,0,1,0,0,0,1,Orthodox,175.26,185.42,145,0,4,0,14.2,0.47200000000000003,0.4,1.2,0.132,4,1,9,1,0,1,0,2,1,0,4,Orthodox,177.8,182.88,170,27,32,0,-3,-3,-3,0,-1,0,-2,-1,-2.54,2.54,-5,55.3,-0.4,-0.2,0,1,1,0,,,,,,,,,0.0,,,,6.0,,,,,,,,,1.0,,,,,Red,SUB,Guillotine Choke,2.0,1:53,413.0,,,,,,,,,,,,,,,,,,,,,,,,
2895,Travis Browne,-450,400,22.22222222,400.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,3,1,0,0,22.2,0.465,0.2,1.1,0.23199999999999998,4,4,18,1,0,0,2,3,1,0,6,Orthodox,193.04,198.12,245,1,0,0,21.0,0.501,0.2,0.7,0.316,3,3,18,0,0,0,1,5,1,0,7,Orthodox,198.12,200.66,255,32,31,0,0,1,-1,-1,0,1,-2,0,-5.08,-2.54,1,1.2,0.0,0.4,0,1,,3,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punches,1.0,4:50,290.0,,,,,,,,,,,,,,,,,,,,,,,,
2896,Todd Duffee,-315,285,31.74603175,285.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,3,0,1,0,33.0,0.675,0.0,2.5,0.415,1,1,3,0,0,0,0,1,0,0,1,Orthodox,195.58,193.04,260,0,1,0,25.0,0.573333333,0.0,0.0,0.0,1,1,5,0,0,0,0,2,0,0,2,Orthodox,190.5,200.66,260,28,34,0,0,0,-1,0,-2,0,-1,0,5.08,-7.62,-6,8.0,0.0,2.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,0:33,33.0,,,,,,,,,,,,,,,,,,,,,,,,
2897,Tony Ferguson,-325,295,30.76923077,295.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,False,Lightweight,MALE,3,0,2,0,35.8,0.48200000000000004,0.4,1.6,0.7659999999999999,2,2,11,0,0,0,0,3,0,0,3,Orthodox,172.72,177.8,155,0,3,0,32.0,0.37142857100000004,0.571428571,0.571428571,0.308571429,3,1,13,1,0,1,1,2,1,1,6,Orthodox,180.34,193.04,155,30,31,0,-1,-1,-3,-1,-2,-1,0,-1,-7.62,-15.24,-1,3.8,-0.171428571,1.028571429,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2.0,4:19,559.0,,,,,,,,,,,,,,,,,,,,,,,,
2898,Urijah Faber,-925,725,10.81081081,725.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,3,1,0,0,43.5,0.46,0.666666667,0.833333333,0.291666667,2,3,14,0,0,0,1,2,0,0,3,Orthodox,172.72,172.72,135,0,1,0,41.6,0.5,0.7,1.8,0.375,4,3,29,3,0,0,2,0,5,0,7,Orthodox,167.64,170.18,135,35,33,-1,-1,-2,-4,0,-15,-3,2,-5,5.08,2.54,2,1.9,-0.033333333,-0.966666667,0,1,11,3,,,,,,,,,,,3.0,,,,,,,,,,,,,11.0,,,Red,SUB,Other - Choke,2.0,1:34,394.0,,,,,,,,,,,,,,,,,,,,,,,,
2899,Josh Samman,-140,130,71.42857143,130.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Middleweight,MALE,3,0,1,0,36.0,0.58,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,Orthodox,190.5,200.66,185,0,1,0,22.0,0.52,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,1,Orthodox,182.88,193.04,185,31,26,0,0,0,0,0,1,-1,0,0,7.62,7.62,5,14.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Kick,2.0,3:08,488.0,,,,,,,,,,,,,,,,,,,,,,,,
2900,Corey Anderson,-500,435,20.0,435.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,False,Light Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,198.12,185,0,1,0,24.0,0.64,0.0,2.0,1.0,1,0,1,1,0,0,0,1,0,0,1,Orthodox,190.5,200.66,205,25,27,0,-1,-1,-1,0,-1,-1,-1,0,-10.16,-2.54,-2,-24.0,0.0,-2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,,,,,,,,,,,,,
2901,Raquel Pennington,175,-190,175.0,52.63157895,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,170.18,125,1,0,0,81.0,0.545,1.5,1.5,0.83,1,1,6,0,0,0,1,0,0,0,1,Orthodox,170.18,170.18,135,26,27,1,0,-1,-1,1,-6,0,0,0,2.54,0.0,-1,-81.0,-1.5,-1.5,0,1,,13,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,Red,SUB,Other - Choke,1.0,4:59,299.0,,,,,,,,,,,,,,,,,,,,,,,,
2902,Sergio Pettis,-240,220,41.66666667,220.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,3,0,1,0,35.0,0.44,0.0,3.0,0.33,1,1,4,0,0,0,1,0,0,0,1,Southpaw,177.8,177.8,135,0,1,0,61.33333333,0.42,1.0,1.0,0.333333333,1,1,9,0,0,0,2,0,0,0,2,Orthodox,167.64,175.26,135,21,27,0,0,0,-1,0,-5,0,0,0,10.16,2.54,-6,-26.33333333,-1.0,2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,,,,,,,,,,,,,
2903,Clay Collard,115,-125,115.0,80.0,12/6/2014,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,3,1,0,0,70.0,0.33,0.0,1.0,0.1,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,145,1,0,0,31.0,0.46,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Southpaw,182.88,180.34,155,26,21,0,0,-1,-1,0,-1,0,-1,0,-2.54,5.08,5,39.0,0.0,1.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,,,,,,,,,,,,,
2904,Frankie Edgar,-170,160,58.82352941,160.0,11/22/2014,"Austin, Texas, USA", USA,Red,False,Featherweight,MALE,5,0,6,0,43.14285714,0.451428571,0.14285714300000002,0.857142857,0.571428571,6,1,18,0,0,0,2,4,0,0,6,Orthodox,172.72,177.8,145,0,2,0,62.375,0.426875,0.375,3.0625,0.33875,5,5,58,7,0,0,7,3,1,0,11,Orthodox,167.64,172.72,145,33,31,0,4,1,-5,4,-40,-7,1,-1,5.08,5.08,2,-19.23214286,-0.23214285699999998,-2.205357143,0,1,2,3,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,Blue,SUB,Neck Crank,5.0,4:56,1496.0,0.0,0.0,93.0,31.0,202.0,86.0,0.46,0.36,259.0,62.0,405.0,119.0,7.0,0.0,13.0,0.0,0.53,0.0,2.0,0.0,16.0,0.0,0.0,0.0
2905,Edson Barboza,140,-150,140.0,66.66666667,11/22/2014,"Austin, Texas, USA", USA,Blue,False,Lightweight,MALE,3,0,1,0,35.8,0.475,0.1,0.4,0.2,4,2,21,0,1,1,1,5,0,0,8,Orthodox,180.34,190.5,155,0,4,0,53.25,0.4875,0.25,1.0,0.375,4,0,10,0,0,1,1,1,1,0,4,Orthodox,177.8,180.34,155,28,28,0,-3,0,4,-2,11,0,4,-1,2.54,10.16,0,-17.45,-0.15,-0.6,0,1,11,7,,,,,,,,,7.0,,,,,,,,,,,,,11.0,,,,,Red,U-DEC,,3.0,5:00,900.0,0.0,0.0,50.0,54.0,123.0,133.0,0.4,0.4,50.0,54.0,123.0,133.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,Chico Camus,-175,165,57.14285714,165.0,11/22/2014,"Austin, Texas, USA", USA,Blue,False,Flyweight,MALE,3,2,0,0,24.0,0.486,0.6,1.0,0.39799999999999996,1,3,15,0,0,0,2,0,0,0,2,Orthodox,167.64,167.64,125,1,0,0,35.375,0.3,0.25,1.625,0.35875,2,4,18,0,0,1,1,1,1,0,4,Orthodox,167.64,172.72,135,36,29,-1,0,-1,-2,1,-3,0,-1,-1,0.0,-5.08,7,-11.375,0.35,-0.625,0,1,,11,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,Red,S-DEC,,3.0,5:00,900.0,0.0,0.0,53.0,71.0,158.0,149.0,0.33,0.47,72.0,94.0,179.0,172.0,2.0,1.0,9.0,2.0,0.22,0.5,0.0,0.0,1.0,0.0,0.0,0.0
2907,Aleksei Oleinik,-420,375,23.80952381,375.0,11/22/2014,"Austin, Texas, USA", USA,Blue,False,Heavyweight,MALE,3,0,1,0,10.0,0.45,1.0,1.0,0.25,1,0,1,0,0,0,0,0,1,0,1,Orthodox,187.96,203.2,240,0,3,0,36.66666667,0.57,0.0,1.6666666669999999,0.45,3,0,9,0,0,0,3,0,0,0,3,Orthodox,187.96,190.5,265,28,37,0,-2,-2,-2,0,-8,0,0,1,0.0,12.7,-9,-26.66666667,1.0,-0.666666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,3:21,201.0,0.0,1.0,19.0,13.0,32.0,21.0,0.59,0.61,22.0,38.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,Joseph Benavidez,-430,380,23.25581395,380.0,11/22/2014,"Austin, Texas, USA", USA,Red,False,Flyweight,MALE,3,0,2,0,43.75,0.5275,0.0,2.5,0.3875,2,1,12,0,0,2,0,1,0,0,3,Orthodox,165.1,165.1,125,0,1,0,35.88888889,0.32888888899999996,0.444444444,0.8888888890000001,0.165555556,3,2,21,2,0,0,3,3,1,0,7,Southpaw,162.56,165.1,125,30,25,0,1,-1,-4,1,-9,-2,-2,-1,2.54,0.0,5,7.86111111,-0.444444444,1.611111111,0,1,13,2,,,,,,,,,,,,2.0,,,,,,,,,,,,,13.0,,Red,U-DEC,,3.0,5:00,900.0,0.0,0.0,94.0,37.0,199.0,149.0,0.47,0.24,96.0,59.0,201.0,171.0,2.0,2.0,3.0,9.0,0.66,0.22,0.0,0.0,2.0,0.0,0.0,0.0
2909,Matt Wiman,-175,165,57.14285714,165.0,11/22/2014,"Austin, Texas, USA", USA,Red,False,Lightweight,MALE,3,2,0,0,68.0,0.39333333299999995,0.0,0.333333333,0.166666667,1,2,9,0,0,1,0,0,0,0,1,Orthodox,172.72,172.72,155,1,0,0,32.5,0.495,1.285714286,1.714285714,0.40928571399999997,4,5,30,0,0,0,4,2,3,0,9,Orthodox,177.8,172.72,155,31,36,-1,0,-3,-8,3,-21,0,-2,-3,-5.08,0.0,-5,35.5,-1.285714286,-1.380952381,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,0.0,0.0,68.0,80.0,101.0,121.0,0.67,0.66,104.0,120.0,140.0,165.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2910,Ruslan Magomedov,-230,210,43.47826087,210.0,11/22/2014,"Austin, Texas, USA", USA,Red,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,190.5,265,0,1,0,47.0,0.4,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,190.5,198.12,242,27,32,0,-1,-1,-1,0,-3,0,0,0,-5.08,-7.62,-5,-47.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,1.0,0.0,63.0,20.0,145.0,56.0,0.43,0.35,65.0,20.0,147.0,56.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,Roger Narvaez,-420,375,23.80952381,375.0,11/22/2014,"Austin, Texas, USA", USA,Blue,False,Middleweight,MALE,3,1,0,0,3.0,0.13,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Southpaw,190.5,200.66,185,1,0,0,60.25,0.3625,0.5,0.5,0.375,3,1,9,0,0,0,1,1,1,0,3,Orthodox,198.12,195.58,185,26,31,0,0,-3,-3,0,-7,0,-1,-1,-7.62,5.08,-5,-57.25,-0.5,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,0.0,1.0,34.0,48.0,130.0,110.0,0.26,0.43,41.0,62.0,137.0,127.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
